year,month,country,SC,S_code,export,import,page
2001,4,한국,611011,음이온성의  유기계면활성제,"4,609","18,053",1
2001,4,한국,170490,양모의 것,"4,609","3,597",1
2001,4,한국,560749,기타,"4,609",38,1
2001,4,한국,722990,"폴리에틸렌 .폴리프로필렌의  끈 ,코오디지 ,로우프 ,케이블","4,600","1,167",1
2001,4,한국,940190,기타,"4,564","5,038",1
2001,4,한국,540772,부분품,"4,532",200,1
2001,4,한국,321519,염색한것,"4,521","3,205",1
2001,4,한국,721069,인쇄용잉크 (흑색제외 ),"4,520",10,1
2001,4,한국,401699,"철 또는 비합금강의 평판압연제품 , 기타","4,501","3,502",1
2001,4,한국,610510,기타,"4,447","1,788",1
2001,4,한국,970110,면제의  남자용  셔츠 (편직 .크로세 ),"4,412","1,487",1
2001,4,한국,761090,회화ㆍ데생ㆍ파스텔,"4,402",657,1
2001,4,한국,291735,기타,"4,385",265,1
2001,4,한국,680510,무수프탈산,"4,376",109,1
2001,4,한국,870893,분상 .입상의  천연 .인조의  연마재료를  방직용섬유직물에  부착한  물품,"4,351","2,154",1
2001,4,한국,740721,클러치와  그  부분품 (자동차용의  것 ),"4,332",162,1
2001,4,한국,851190,동 -아연  합금 (황동 )의  봉과  프로파일,"4,319","2,181",1
2001,4,한국,640299,부분품,"4,315","1,747",1
2001,4,한국,030749,기타,"4,301","3,878",1
2001,4,한국,610230,기타,"4,292",728,1
2001,4,한국,630710,인조섬유로만든것,"4,283",173,1
2001,4,한국,721240,마루닦아포·접시닦이포·더스터  및  이와  유사한  청소용품,"4,276",48,1
2001,4,한국,600642,페인팅한것ㆍ바니시한것ㆍ플라스틱을도포한것,"4,271",316,1
2001,4,한국,842123,염색한 것,"4,255","2,396",1
2001,4,한국,722020,내연기관용유류여과기,"4,237","1,818",1
2001,4,한국,540110,냉간압연(냉간환원)보다더가공하지않은것,"4,225",528,1
2001,4,한국,초음파 영상진단기,901812,"6,107","2,418",1
2001,4,한국,"살아있는것,신선한것,냉장한것",030791,"6,101","1,584",1
2001,4,한국,기타,030379,"6,078","36,368",1
2001,4,한국,기타의 기기,851780,"6,056","2,031",1
2001,4,한국,지  또는  판지제의  레이블 (인쇄한것 ),482110,"6,049","1,359",1
2001,4,한국,공기조절기의  부분품,841590,"6,047","1,599",1
2001,4,한국,기타,320890,"5,963","11,064",1
2001,4,한국,기타,845229,"5,918","1,079",1
2001,4,한국,오르토인산수소 2암모늄 (인산 2암모늄 ),310530,"5,769",0,1
2001,4,한국,의류,420310,"5,767","3,441",1
2001,4,한국,기타,490199,"5,757","8,510",1
2001,4,한국,광섬유ㆍ광섬유다발과광섬유케이블,900110,"5,756","1,242",1
2001,4,한국,"기타 (테이프, 레코드)",852499,"5,732",233,1
2001,4,한국,기타,920790,"5,697",329,1
2001,4,한국,염화비닐의중합체로만든것,391810,"5,670","1,166",1
2001,4,한국,면으로만든것,611120,"5,670","1,047",1
2001,4,한국,위생 타올과 탐폰ㆍ유아용 냅킨과 냅킨 라이너 및 이와 유사한 위생용품,481840,"5,660","1,304",1
2001,4,한국,합성스테이플섬유의것,550810,"5,632",589,1
2001,4,한국,캐비아와 캐비아 대용물,160430,"5,621",541,1
2001,4,한국,냉동황다랭이 (간장과  어란제외 ),030342,"5,578",81,1
2001,4,한국,탄소[카본블랙(carbonblack)과따로분류되지않은탄소물품을포함한다],280300,"5,562","1,636",1
2001,4,한국,압축식,841821,"5,559",453,1
